,date_time,measure_position_id,pm10_value,pm25_value,latitude,longitude,new_longitude,new_latitude
175,2023-08-24 14:00:00,8.0,12.0,2.0,33.2843415,126.715115,0.7393318670151814,0.1813388207782367
176,2023-08-24 14:00:00,9.0,11.0,10.0,33.2508702,126.489923,0.4382348025484646,0.07408723537812989
177,2023-08-24 14:00:00,10.0,7.0,6.5,33.2277489,126.2473589,0.11391005542148491,0.0
178,2023-08-24 14:00:00,11.0,5.0,6.5,33.4838002,126.4746922,0.4178701840474446,0.8204613465495072
179,2023-08-24 14:00:00,12.0,19.0,6.5,33.292471,126.162165,0.0,0.20738805589938636
180,2023-08-24 15:00:00,1.0,6.0,3.0,33.500116,126.532371,0.4949906739492178,0.8727418201812895
181,2023-08-24 15:00:00,2.0,5.0,3.0,33.48863,126.500055,0.4517819776575891,0.8359374023694528
182,2023-08-24 15:00:00,3.0,8.0,1.0,33.539831,126.64412,0.6444067094082868,1.0
183,2023-08-24 15:00:00,4.0,11.0,6.0,33.409109,126.268778,0.14254885312973897,0.5811294527946416
184,2023-08-24 15:00:00,5.0,5.0,1.0,33.51733013,126.57045614,0.5459131039370106,0.9279007991807333
185,2023-08-24 15:00:00,6.0,10.0,8.0,33.246244,126.56506,0.5386980966834187,0.059263571989546904
186,2023-08-24 15:00:00,7.0,8.0,6.0,33.460229,126.91007,1.0,0.7449325033380632
187,2023-08-24 15:00:00,8.0,12.0,1.0,33.2843415,126.715115,0.7393318670151814,0.1813388207782367
188,2023-08-24 15:00:00,9.0,12.0,11.0,33.2508702,126.489923,0.4382348025484646,0.07408723537812989
189,2023-08-24 15:00:00,10.0,6.0,1.0,33.2277489,126.2473589,0.11391005542148491,0.0
190,2023-08-24 15:00:00,11.0,9.0,3.0,33.4838002,126.4746922,0.4178701840474446,0.8204613465495072
191,2023-08-24 15:00:00,12.0,14.0,5.0,33.292471,126.162165,0.0,0.20738805589938636
192,2023-08-24 16:00:00,1.0,12.0,6.0,33.500116,126.532371,0.4949906739492178,0.8727418201812895
193,2023-08-24 16:00:00,2.0,13.0,2.0,33.48863,126.500055,0.4517819776575891,0.8359374023694528
194,2023-08-24 16:00:00,3.0,11.0,3.0,33.539831,126.64412,0.6444067094082868,1.0
195,2023-08-24 16:00:00,4.0,12.0,5.0,33.409109,126.268778,0.14254885312973897,0.5811294527946416
196,2023-08-24 16:00:00,5.0,6.0,2.0,33.51733013,126.57045614,0.5459131039370106,0.9279007991807333
197,2023-08-24 16:00:00,6.0,11.0,9.0,33.246244,126.56506,0.5386980966834187,0.059263571989546904
198,2023-08-24 16:00:00,7.0,10.0,9.0,33.460229,126.91007,1.0,0.7449325033380632
199,2023-08-24 16:00:00,8.0,13.0,2.0,33.2843415,126.715115,0.7393318670151814,0.1813388207782367
200,2023-08-24 16:00:00,9.0,13.0,8.0,33.2508702,126.489923,0.4382348025484646,0.07408723537812989
201,2023-08-24 16:00:00,10.0,9.0,3.0,33.2277489,126.2473589,0.11391005542148491,0.0
202,2023-08-24 16:00:00,11.0,10.0,4.0,33.4838002,126.4746922,0.4178701840474446,0.8204613465495072
203,2023-08-24 16:00:00,12.0,36.0,6.0,33.292471,126.162165,0.0,0.20738805589938636
204,2023-08-24 17:00:00,1.0,10.0,4.0,33.500116,126.532371,0.4949906739492178,0.8727418201812895
205,2023-08-24 17:00:00,2.0,9.0,1.0,33.48863,126.500055,0.4517819776575891,0.8359374023694528
206,2023-08-24 17:00:00,3.0,8.0,4.0,33.539831,126.64412,0.6444067094082868,1.0
207,2023-08-24 17:00:00,4.0,10.0,3.0,33.409109,126.268778,0.14254885312973897,0.5811294527946416
208,2023-08-24 17:00:00,5.0,8.0,5.0,33.51733013,126.57045614,0.5459131039370106,0.9279007991807333
209,2023-08-24 17:00:00,6.0,7.0,7.5,33.246244,126.56506,0.5386980966834187,0.059263571989546904
210,2023-08-24 17:00:00,7.0,16.0,10.0,33.460229,126.91007,1.0,0.7449325033380632
211,2023-08-24 17:00:00,8.0,12.0,3.0,33.2843415,126.715115,0.7393318670151814,0.1813388207782367
212,2023-08-24 17:00:00,9.0,10.0,3.5,33.2508702,126.489923,0.4382348025484646,0.07408723537812989
213,2023-08-24 17:00:00,10.0,6.0,4.0,33.2277489,126.2473589,0.11391005542148491,0.0
214,2023-08-24 17:00:00,11.0,10.0,1.0,33.4838002,126.4746922,0.4178701840474446,0.8204613465495072
215,2023-08-24 17:00:00,12.0,55.0,6.0,33.292471,126.162165,0.0,0.20738805589938636
216,2023-08-24 18:00:00,1.0,12.0,3.0,33.500116,126.532371,0.4949906739492178,0.8727418201812895
217,2023-08-24 18:00:00,2.0,12.0,5.0,33.48863,126.500055,0.4517819776575891,0.8359374023694528
218,2023-08-24 18:00:00,3.0,9.0,4.0,33.539831,126.64412,0.6444067094082868,1.0
219,2023-08-24 18:00:00,4.0,13.0,6.0,33.409109,126.268778,0.14254885312973897,0.5811294527946416
220,2023-08-24 18:00:00,5.0,10.0,4.0,33.51733013,126.57045614,0.5459131039370106,0.9279007991807333
221,2023-08-24 18:00:00,6.0,8.0,7.5,33.246244,126.56506,0.5386980966834187,0.059263571989546904
222,2023-08-24 18:00:00,7.0,12.0,11.0,33.460229,126.91007,1.0,0.7449325033380632
223,2023-08-24 18:00:00,8.0,16.0,4.0,33.2843415,126.715115,0.7393318670151814,0.1813388207782367
224,2023-08-24 18:00:00,9.0,22.0,8.0,33.2508702,126.489923,0.4382348025484646,0.07408723537812989
225,2023-08-24 18:00:00,10.0,10.0,2.0,33.2277489,126.2473589,0.11391005542148491,0.0
226,2023-08-24 18:00:00,11.0,10.0,1.0,33.4838002,126.4746922,0.4178701840474446,0.8204613465495072
227,2023-08-24 18:00:00,12.0,55.0,6.0,33.292471,126.162165,0.0,0.20738805589938636
228,2023-08-24 19:00:00,1.0,10.0,3.0,33.500116,126.532371,0.4949906739492178,0.8727418201812895
229,2023-08-24 19:00:00,2.0,16.0,6.0,33.48863,126.500055,0.4517819776575891,0.8359374023694528
230,2023-08-24 19:00:00,3.0,11.0,6.0,33.539831,126.64412,0.6444067094082868,1.0
231,2023-08-24 19:00:00,4.0,10.0,6.0,33.409109,126.268778,0.14254885312973897,0.5811294527946416
232,2023-08-24 19:00:00,5.0,10.0,4.0,33.51733013,126.57045614,0.5459131039370106,0.9279007991807333
